ID1,Business Process 1,ID2,Business Process 2,Obligation
504,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1504,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
505,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1505,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
506,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1506,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
507,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1507,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
508,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1508,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
509,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1509,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
510,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1510,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
511,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1511,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
512,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1512,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
513,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1513,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
514,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1514,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
515,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1515,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
516,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1516,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
517,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1517,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
518,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1518,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
519,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1519,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
520,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1520,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
521,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1521,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
522,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1522,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
523,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1523,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
524,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1524,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
525,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1525,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
526,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1526,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
527,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1527,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
528,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1528,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
529,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1529,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
530,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1530,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
531,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1531,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
532,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1532,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
533,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1533,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
534,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1534,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
535,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1535,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
536,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1536,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
537,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1537,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
538,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1538,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
539,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1539,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
540,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1540,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
541,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1541,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
542,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1542,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
543,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1543,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
544,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1544,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
545,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1545,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
546,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1546,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
547,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1547,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
548,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1548,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
549,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1549,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
550,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1550,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
551,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1551,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
552,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1552,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
553,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1553,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
554,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1554,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
555,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1555,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
556,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1556,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
557,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1557,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
558,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1558,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
559,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1559,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
560,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1560,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
561,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1561,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
562,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1562,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
563,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1563,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
564,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1564,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
565,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1565,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
566,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1566,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
567,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1567,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
568,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1568,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
569,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1569,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
570,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1570,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
571,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1571,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
572,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1572,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
573,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1573,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
574,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1574,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
575,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1575,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
576,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1576,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
577,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1577,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
578,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1578,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
579,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1579,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
580,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1580,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
581,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1581,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
